Entry Name,Species,Level,Happiness,Item,AI Role,Is Key Strategic Pokemon,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Can Fill Combo A Role 1,Can Fill Combo A Role 2,Can Fill Combo B Role 1,Can Fill Combo B Role 2,Use species second ability,Gender,Nature,Use Random Nature and Gender
LUDICOLO - 783,LUDICOLO (297),57,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),FIRE PUNCH (7),ICE PUNCH (8),THUNDERPUNCH (9),false,false,false,false,false,Female (1),Serious (12),false
LUDICOLO - 784,LUDICOLO (297),57,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),GIGA DRAIN (202),HYDRO PUMP (56),SEISMIC TOSS (69),false,false,false,false,false,Male (0),Hardy (0),false
DRAGONITE - 785,DRAGONITE (149),57,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYPER BEAM (63),HEAL BELL (215),DRAGON DANCE (349),EARTHQUAKE (89),false,false,false,false,false,Male (0),Hardy (0),false
PICHU - 786,PICHU (172),45,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAIN DANCE (240),THUNDERBOLT (85),None (0),None (0),false,false,false,false,false,Male (0),Hardy (0),false
PICHU - 787,PICHU (172),45,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDER WAVE (86),THUNDER (87),None (0),None (0),false,false,false,false,false,Male (0),Serious (12),false
PIKACHU - 788,PIKACHU (25),50,0,LIGHT BALL (202),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDER (87),THUNDER WAVE (86),None (0),None (0),false,false,false,false,false,Male (0),Docile (6),false
PIKACHU - 789,PIKACHU (25),50,0,LIGHT BALL (202),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,VOLT TACKLE (344),RAIN DANCE (240),None (0),None (0),false,false,false,false,false,Male (0),Bashful (18),false
RAICHU - 790,RAICHU (26),55,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDER (87),THUNDER WAVE (86),BRICK BREAK (280),COUNTER (68),false,false,false,false,false,Male (0),Serious (12),false
RAICHU - 791,RAICHU (26),55,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,VOLT TACKLE (344),RAIN DANCE (240),BRICK BREAK (280),COUNTER (68),false,false,false,false,false,Male (0),Docile (6),false
FURRET - 792,FURRET (162),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLAM (21),DIG (91),SHOCK WAVE (351),WATER PULSE (352),false,false,false,false,true,Male (0),Hardy (0),false
NOCTOWL - 793,NOCTOWL (164),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,REFLECT (115),AERIAL ACE (332),STEEL WING (211),FORESIGHT (193),false,false,false,false,false,Female (1),Docile (6),false
NINJASK - 794,NINJASK (302),50,255,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SWORDS DANCE (14),RETURN (216),AERIAL ACE (332),DIG (91),false,false,false,false,false,Male (0),Hardy (0),false
SHEDINJA - 795,SHEDINJA (303),50,255,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SWORDS DANCE (14),RETURN (216),AERIAL ACE (332),SHADOW BALL (247),false,false,false,false,false,Genderless (2),Hardy (0),false
NOCTOWL - 796,NOCTOWL (164),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),TAKE DOWN (36),AERIAL ACE (332),SHADOW BALL (247),false,false,false,false,true,Male (0),Docile (6),false
FURRET - 797,FURRET (162),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BRICK BREAK (280),FOLLOW ME (266),HELPING HAND (270),SHADOW BALL (247),false,false,false,false,false,Female (1),Hardy (0),false
CROBAT - 798,CROBAT (169),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HYPER BEAM (63),SLUDGE BOMB (188),AERIAL ACE (332),SHADOW BALL (247),false,false,false,false,false,Male (0),Bashful (18),false
SNEASEL - 799,SNEASEL (215),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLASH (163),BRICK BREAK (280),SHADOW BALL (247),AERIAL ACE (332),false,false,false,false,true,Male (0),Docile (6),false
GRUMPIG - 800,GRUMPIG (352),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ICE PUNCH (8),THUNDERPUNCH (9),PSYCHIC (94),MAGIC COAT (277),false,false,false,false,false,Male (0),Hardy (0),false
SPINDA - 801,SPINDA (308),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DOUBLE-EDGE (38),SHADOW BALL (247),PSYCHIC (94),TEETER DANCE (298),false,false,false,false,false,Female (1),Bashful (18),false
LINOONE - 802,LINOONE (289),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PIN MISSILE (42),MUD SPORT (300),SLASH (163),ICE BEAM (58),false,false,false,false,false,Female (1),Docile (6),false
LINOONE - 803,LINOONE (289),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PIN MISSILE (42),DIG (91),HEADBUTT (29),IRON TAIL (231),false,false,false,false,false,Female (1),Hardy (0),false
LINOONE - 804,LINOONE (289),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SURF (57),SHADOW BALL (247),MUD-SLAP (189),HEADBUTT (29),false,false,false,false,false,Male (0),Bashful (18),false
LINOONE - 805,LINOONE (289),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERBOLT (85),SWIFT (129),DIG (91),SLASH (163),false,false,false,false,false,Male (0),Serious (12),false
AZUMARILL - 806,AZUMARILL (184),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BRICK BREAK (280),DOUBLE-EDGE (38),IRON TAIL (231),ROLLOUT (205),false,false,false,false,false,Male (0),Docile (6),false
WIGGLYTUFF - 807,WIGGLYTUFF (40),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BRICK BREAK (280),PSYCHIC (94),SHADOW BALL (247),THUNDERBOLT (85),false,false,false,false,false,Female (1),Serious (12),false
TOGETIC - 808,TOGETIC (176),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SHOCK WAVE (351),PSYCHIC (94),FLAMETHROWER (53),WATER PULSE (352),false,false,false,false,true,Male (0),Quirky (24),false
VILEPLUME - 809,VILEPLUME (45),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PETAL DANCE (80),MEGA DRAIN (72),STUN SPORE (78),AROMATHERAPY (312),false,false,false,false,false,Male (0),Docile (6),false
MACHAMP - 810,MACHAMP (68),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,CROSS CHOP (238),SUBMISSION (66),VITAL THROW (233),REVENGE (279),false,false,false,false,false,Female (1),Hardy (0),false
MIGHTYENA - 811,MIGHTYENA (287),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,CRUNCH (242),TAUNT (269),TAKE DOWN (36),SCARY FACE (184),false,false,false,false,false,Male (0),Quirky (24),false
NINJASK - 812,NINJASK (302),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BATON PASS (226),AGILITY (97),SLASH (163),SWORDS DANCE (14),false,false,false,false,false,Male (0),Serious (12),false
SHEDINJA - 813,SHEDINJA (303),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GRUDGE (288),SHADOW BALL (247),CONFUSE RAY (109),SPITE (180),false,false,false,false,false,Genderless (2),Hardy (0),false
HITMONTOP - 814,HITMONTOP (237),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ENDEAVOR (283),DETECT (197),AGILITY (97),COUNTER (68),false,false,false,false,false,Male (0),Docile (6),false
MUK - 815,MUK (89),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLUDGE BOMB (188),ACID ARMOR (151),SCREECH (103),MINIMIZE (107),false,false,false,false,false,Male (0),Serious (12),false
CROBAT - 816,CROBAT (169),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,POISON FANG (305),MEAN LOOK (212),AIR CUTTER (314),CONFUSE RAY (109),false,false,false,false,false,Male (0),Quirky (24),false
DUSTOX - 817,DUSTOX (294),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TOXIC (92),SILVER WIND (318),LIGHT SCREEN (113),WHIRLWIND (18),false,false,false,false,false,Female (1),Docile (6),false
BEAUTIFLY - 818,BEAUTIFLY (292),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GIGA DRAIN (202),SILVER WIND (318),ATTRACT (213),WHIRLWIND (18),false,false,false,false,false,Male (0),Serious (12),false
DUSTOX - 819,DUSTOX (294),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TOXIC (92),SILVER WIND (318),LIGHT SCREEN (113),WHIRLWIND (18),false,false,false,false,false,Male (0),Quirky (24),false
GRUMPIG - 820,GRUMPIG (352),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SNORE (173),REST (156),PSYCHIC (94),MAGIC COAT (277),false,false,false,false,false,Male (0),Quirky (24),false
MAGNETON - 821,MAGNETON (82),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TRI ATTACK (161),LOCK-ON (199),THUNDER (87),THUNDER WAVE (86),false,false,false,false,true,Genderless (2),Docile (6),false
NUMEL - 822,NUMEL (339),50,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DOUBLE-EDGE (38),FLAMETHROWER (53),EARTHQUAKE (89),AMNESIA (133),false,false,false,false,false,Male (0),Serious (12),false
